x,y,z,token
-0.31902534,0.39142537,-0.0010129218,distrust
0.043574627,-0.12743016,0.050062783,affectation
-0.25131762,0.27588263,0.021061076,unwillingness
-0.37461227,0.6829973,-0.15168807,accept
-0.15457496,0.13947767,0.033938453,disturbed
-0.43784356,0.5734642,-0.025842164,feared
-0.333003,0.60033405,-0.13033183,quarrel
-0.36154288,0.3910543,0.033904634,relief
0.09241599,-0.31197563,0.13425429,feeding
-0.41164038,0.5660184,-0.042476058,duty
-0.046865225,0.35225862,-0.19706891,Our
-0.26746324,0.45123237,-0.08407289,work
-0.18005915,0.54620284,-0.21972835,travel
-0.07238758,0.26913643,-0.1215556,Gone
-0.19332881,0.20646991,0.019928744,intending
-0.26106712,0.2831676,0.024508744,owned
-0.3535321,0.65920514,-0.15316795,behave
-0.29491007,0.57504255,-0.14470962,quarrelled
-0.28373572,0.6970808,-0.23640329,ME
-0.381692,0.7147625,-0.16741022,trust
-0.2204648,0.46668205,-0.13299663,suspects
-0.19839275,0.34350225,-0.06778395,sends
-0.2696633,0.36041346,-0.02027582,dismiss
-0.09745499,0.50975186,-0.26265723,DOES
-0.20108187,0.34828535,-0.068698555,dares
-0.087404,0.11320395,-0.003932254,feels
-0.27417666,0.43530092,-0.068292,listen
-0.21213037,0.20926417,0.033950187,anticipated
-0.41480803,0.5066674,0.00036001828,guilt
-0.35742962,0.5569759,-0.0813469,apology
0.16071323,-0.3879648,0.12856908,depressed
0.14102617,-0.34106073,0.113315016,recent
-0.2836564,0.35895365,-0.007555643,due
-0.4026586,0.5152646,-0.015503728,possibility
-0.36151254,0.38448232,0.03892519,inevitable
-0.21381861,0.19767928,0.042822946,witnessed
-0.39280948,0.49366462,-0.009386685,urged
-0.27226353,0.35535643,-0.014807649,candid
-0.18537445,0.21144192,0.00899449,wondering
-0.35205355,0.66328275,-0.15702532,blame
-0.1212349,0.062819675,0.05757181,departing
0.14495309,0.6985004,-0.5885631,ARE
-0.32711008,0.4679584,-0.04601192,expedient
-0.2422592,0.44785535,-0.1014271,accuse
-0.19946133,0.32158023,-0.05294138,syllable
-0.4435841,0.54735947,-0.0034138188,actions
0.007296188,-0.058544803,0.03288746,nearest
-0.19283342,0.6325699,-0.26720756,Have
-0.23258585,0.23105894,0.036661044,daily
-0.14262366,0.29981464,-0.08469968,looks
-0.38985872,0.6347697,-0.106590755,occur
-0.39564726,0.64862406,-0.11135956,telling
-0.50343025,0.61022574,0.0034050478,confidence
-0.1763194,0.18099602,0.023292573,carelessness
-0.30385262,0.2974876,0.04998108,attribute
-0.20001756,0.1819757,0.042858005,doubts
0.14973238,-0.4031125,0.14783739,fainter
-0.11036497,0.036409676,0.06697631,correspond
0.30339232,-0.5347819,0.11090833,mighty
0.22556223,-0.42063627,0.098241895,altar
-0.11095366,0.002518977,0.089891374,uniformly
-0.055099603,0.13795806,-0.046214473,create
-0.45398685,0.5450664,0.0067556603,integrity
-0.14130452,0.07696458,0.064661585,involuntary
0.1267183,-0.29834235,0.09493704,startled
-0.29738405,0.28276125,0.054357287,cordiality
-0.3130217,0.39919207,-0.01158166,affairs
-0.3852878,0.5077829,-0.024770046,resist
-0.37529534,0.4782277,-0.013017305,temptation
-0.2540353,0.43609425,-0.085001744,suspicious
-0.086745046,0.053248964,0.034520708,embarrassed
0.010451437,-0.1456967,0.08988416,plain
-0.21293671,0.23198023,0.019342212,consistent
-0.29405847,0.34418184,0.010550257,foundation
-0.3653861,0.7179742,-0.18318972,deserve
-0.06336594,0.5909966,-0.34567755,WE
0.07617804,-0.120111525,0.016169863,stranger
-0.2011206,0.23875229,0.004073717,odd
-0.2970744,0.2961514,0.04509571,acknowledging
-0.30321157,0.4183423,-0.03251981,begun
-0.41127264,0.5152207,-0.008340282,liberty
-0.3968196,0.43305627,0.03513578,avoided
0.39132324,-0.76750505,0.19289595,silently
0.14454024,-0.2554081,0.051185913,pressing
-0.3274764,0.36756104,0.02221759,fortitude
-0.38024762,0.48489815,-0.013289564,slightest
0.13887374,-0.32562914,0.10313208,instant
0.025183564,-0.06826319,0.02308759,anxiously
-0.041064017,0.1982358,-0.09999374,sleep
0.17461869,-0.44109577,0.15239343,risen
0.1691067,-0.3785616,0.11635036,repose
-0.114477694,0.25100127,-0.074915215,awake
0.19969547,-0.43636024,0.12855877,wept
-0.16102038,0.13726115,0.040708277,nourishment
-0.33221272,0.46696752,-0.040973905,forbidding
0.036082134,-0.041128725,-0.0009815228,potent
-0.2382123,0.2001972,0.061423335,indulging
-0.08681447,0.23125646,-0.085584626,crying
-0.11029671,0.026361076,0.0728536,reverse
-0.28382576,0.5137778,-0.11260268,used
0.15523274,-0.34153447,0.10111517,voices
0.35952067,-0.68119544,0.16062628,gazing
0.37446347,-0.7487236,0.19461499,line
-0.14066933,0.07706727,0.06386894,sadness
-0.3326774,0.3791114,0.018707957,applied
0.13616882,-0.35467467,0.12611642,alternately
0.24375604,-0.46403092,0.11017987,singing
0.41815433,-0.8215927,0.20748718,suspended
0.29856786,-0.6197073,0.17024602,sunk
0.21550927,-0.5102912,0.16617036,solitary
-0.27820387,0.28183648,0.039398573,meditations
-0.16018152,0.16091049,0.023436291,explanations
0.12057608,-0.2617591,0.07743665,carries
-0.24714181,0.21525404,0.05860213,correspondence
0.2692846,-0.47458655,0.09599736,hands
-0.4256174,0.5846317,-0.04345707,motive
-0.38165155,0.42683625,0.026980495,mystery
-0.18063372,0.11424669,0.071731545,suggesting
-0.25752792,0.56382644,-0.16767189,inflict
-0.02853111,-0.073388375,0.07215135,forcing
-0.27269998,0.23507221,0.06615375,confession
-0.27067083,0.41945598,-0.05960218,dearly
-0.3359065,0.5840933,-0.1172546,loves
-0.23626705,0.38473216,-0.06435917,denial
-0.11193851,0.18766436,-0.03314648,vain
-0.4486414,0.5383029,0.0069898516,delicacy
-0.24133262,0.22278325,0.048525963,accidentally
-0.17703001,0.16029562,0.03855226,volume
0.020075042,0.03443958,-0.039236985,Shakespeare
-0.3379934,0.65264237,-0.16163445,...
-0.30112946,0.410127,-0.029462498,reply
-0.185157,0.21983637,0.0042606546,instead
0.15574305,-0.30361155,0.07703793,wandering
-0.0038974786,-0.13870016,0.096585155,Hitherto
0.23532568,-0.45022407,0.1074677,carefully
0.28710368,-0.5628081,0.14082016,stole
0.10875216,-0.32789066,0.13106604,speedy
0.2870083,-0.5692499,0.14604391,climbing
-0.2327851,0.20977454,0.05030122,exertions
0.3666229,-0.7068946,0.17229779,road
-0.15238343,0.06598345,0.08094124,gaining
0.046241306,-0.05327835,-0.0010453687,Beyond
0.15111314,-0.38684857,0.13592379,stretch
0.075805366,-0.27305934,0.12095671,travelled
0.3747948,-0.7520407,0.19651029,reaching
0.064891815,-0.08961894,0.0043192604,stopped
-0.06291008,0.14858718,-0.0484621,reach
0.13891889,-0.36284047,0.13043162,Amongst
0.12222673,-0.37218308,0.14970237,scene
0.24729353,-0.4976166,0.13140865,riding
-0.15233277,0.06414717,0.08199853,distinguish
0.35878032,-0.66383696,0.14963557,coat
0.27687588,-0.58190554,0.16281827,screen
0.2095039,-0.44205755,0.12360616,pace
0.21576743,-0.3381384,0.047396194,abruptly
0.26680732,-0.5569812,0.15420549,hurrying
0.099966876,-0.29328007,0.114766076,third
-0.34621572,0.6349364,-0.14303617,forgiven
0.19718388,-0.43751562,0.132603,dispersed
-0.3188851,0.5253053,-0.09195631,forgot
-0.23252368,0.18791679,0.06493537,coldness
-0.28547725,0.29255885,0.03845761,deficiency
0.03939864,-0.15128224,0.06840239,confused
0.10875901,-0.28742152,0.10326635,ended
-0.33516693,0.3561813,0.03632008,sufficiently
-0.030441752,0.1301995,-0.06149037,elect
-0.20834765,0.26188493,-0.005029202,Plymouth
-0.28810418,0.34895855,0.0022724916,month
0.21796961,-0.45811906,0.1288727,thickly
0.39703023,-0.7832022,0.19984241,leaves
0.37985772,-0.75706846,0.1964467,showers
-0.31444862,0.36147043,0.01531845,altogether
0.08759636,-0.15558583,0.033362065,inspired
0.40823284,-0.8019555,0.20227496,swept
-0.230593,0.38006568,-0.06687596,passion
-0.14407465,0.070437156,0.07160558,shared
0.18181272,-0.39842233,0.117104895,reverie
-0.05400588,-0.02355772,0.059668396,rousing
-0.0547568,0.5369568,-0.31713074,Look
0.20445713,-0.46359205,0.14292572,tranquil
-0.123596035,0.29468235,-0.09578152,equals
0.33602348,-0.6937749,0.18982668,farthest
0.15924379,-0.38325697,0.12703784,rises
-0.074286826,0.0854172,0.0042107585,grandeur
-0.24738738,0.68063885,-0.25527656,Because
0.3583387,-0.70386225,0.17729582,lane
-0.044664863,-0.046894904,0.06866448,situated
-0.38745773,0.4587478,0.010115614,owed
-0.0061590825,-0.047291126,0.03670536,directing
-0.35105702,0.3989188,0.020106189,endeavoured
0.09137529,-0.21012446,0.06659527,conveniences
0.17623866,-0.0675794,-0.09867444,&
-0.011344454,0.613936,-0.40249422,c
-0.22052453,0.23311168,0.024098733,mortified
-0.21853727,0.16532466,0.0686735,resentment
-0.2913396,0.33063433,0.017127935,displeasure
0.2213851,-0.506457,0.15855613,extending
-0.18504831,0.15207976,0.050575558,praised
0.19868787,-0.4255391,0.12175308,indignant
-0.28313452,0.2904655,0.037992176,parents
0.007066339,-0.068356976,0.040040046,orator
-0.38949308,0.40711975,0.046841383,public
-0.10650372,0.17592543,-0.029503308,fame
-0.22038846,0.31632504,-0.030987492,famous
0.17460941,-0.13229185,-0.0529647,Heaven
-0.3528041,0.41088304,0.0139601575,eloquence
0.0105873095,0.18477492,-0.1327647,Strange
-0.19480379,0.66134447,-0.28529477,YOUR
-0.055163927,0.32773244,-0.1756331,goes
-0.2227121,0.18234092,0.061307713,external
-0.12005866,0.033226486,0.07693525,eighteen
0.3808015,0.7505311,-0.81672347,TWO
-0.36965892,0.548905,-0.06571136,guessed
-0.06880019,-0.07165172,0.10596304,hunters
0.15023535,-0.27715126,0.060632855,smiled
-0.24348952,0.31161952,-0.009290301,accurately
-0.35224852,0.46116352,-0.02081126,Magna
-0.17874624,0.44907466,-0.15500891,hunt
-0.27672574,0.6078782,-0.18222916,somebody
-0.058672275,0.051218946,0.012609334,animation
0.35965216,-0.70551693,0.17760208,cheeks
0.2740283,-0.5965495,0.17531982,glowing
-0.21278107,0.21679406,0.029881455,unanimous
-0.093920864,0.34679976,-0.15662153,vanish
0.16637644,-0.3723288,0.1139652,magnificent
-0.16909799,0.33198687,-0.08407783,print
0.04040272,-0.20632862,0.105787665,shops
-0.29212034,0.3617832,-0.003219938,commission
-0.23737119,0.38952857,-0.06678253,greatness
-0.3580378,0.54962444,-0.07513622,content
-0.24027829,0.3044079,-0.0068776873,copy
0.3427514,-0.676338,0.17164212,falling
-0.351624,0.4480299,-0.011876298,unworthy
-0.25702214,0.6278567,-0.21144968,tells
0.35736358,-0.7054203,0.17972939,tree
-0.071725026,0.55431527,-0.3129295,Should
-0.18604378,0.4712219,-0.16446315,Forgive
-0.45923045,0.6200543,-0.039659016,willing
0.028337752,-0.1311731,0.06579776,disputes
-0.31590998,0.5185656,-0.08880155,recall
-0.37128523,0.68722755,-0.15739211,offend
0.38173008,-0.73455614,0.17873138,loose
-0.1965654,0.32138646,-0.05432617,cash
-0.08466341,0.059659027,0.030163389,collection
0.3109179,-0.67584664,0.1989672,bulk
0.20299797,-0.44641927,0.13238536,laid
-0.43590346,0.54587764,-0.008568597,reward
-0.34387755,0.45915392,-0.025849655,maxim
-0.34142476,0.65374863,-0.15938598,presume
-0.031030992,-0.0066318605,0.030370455,steadfast
-0.14185219,0.2270979,-0.0376594,altered
-0.11512937,0.11793151,0.015433816,grown
-0.12481462,0.27533105,-0.08394302,gaiety
-0.06760648,0.21494628,-0.08768736,Nor
-0.20763926,0.39864397,-0.09793963,talks
-0.31503955,0.37100717,0.009673882,detected
-0.36191902,0.5530607,-0.07465971,mistakes
-0.32168743,0.38132697,0.008139757,fancying
-0.28850874,0.34930685,0.0024201376,ingenious
-0.3008128,0.590209,-0.15042664,stupid
-0.019453561,-0.07309544,0.06529686,deception
0.14415738,-0.33225307,0.1039601,Sometimes
-0.2178562,0.20103166,0.044371337,guided
-0.30257303,0.49550813,-0.08449781,oneself
0.006317432,-0.0663815,0.039907213,deliberate
-0.37891087,0.4870364,-0.015908403,neighbours
-0.127679,0.13819027,0.012140619,aimed
0.11146743,-0.23137018,0.0646979,confound
-0.3426617,0.5565402,-0.09280622,advised
-0.3833876,0.50695145,-0.025996456,adopt
-0.11132257,0.46219653,-0.22159022,Quite
-0.1905562,0.30507553,-0.048736792,foolishly
-0.2791272,0.34699976,-0.0039606164,inattention
-0.022577994,0.14592437,-0.07945591,Reserved
-0.18194492,0.6694147,-0.3011306,Am
-0.17087042,0.5706923,-0.24360017,calls
0.12657371,-0.3346082,0.120249316,thoughtfulness
-0.07665946,-0.018810954,0.07617119,fullest
-0.33169365,0.43647906,-0.021304611,contradicted
-0.3465523,0.3908032,0.021942044,promote
0.050575376,-0.047384534,-0.011907606,upstairs
0.35834482,0.6820305,-0.7522231,***
0.037410036,-0.22938333,0.12475422,parts
0.26371843,-0.5710072,0.16698833,higher
-0.21592227,0.2962046,-0.022037042,beginning
-0.17047259,0.14087173,0.046055894,scenes
0.19327328,-0.43799937,0.13443272,struck
0.1407447,-0.29821593,0.08547607,uncouth
0.14313187,-0.3802711,0.13827464,irregular
0.3181112,-0.6649363,0.1851729,rugged
0.30079788,-0.5870346,0.14722812,soft
-0.19268881,0.3253489,-0.059809837,medium
0.15361996,-0.41480383,0.15290642,atmosphere
-0.34581062,0.67963225,-0.17347641,honestly
0.30008104,-0.63080156,0.17711347,timber
0.30875832,-0.64879876,0.18259014,meadows
-0.029909061,-0.0549597,0.061453585,farm
0.38332918,-0.7852549,0.21234283,scattered
-0.17720796,0.27688688,-0.040257167,answers
0.40163612,-0.81150717,0.21512766,rocks
0.411136,-0.8015896,0.19977246,grey
0.050211597,0.0127601735,-0.050865043,brush
-0.21759589,0.31364378,-0.031401373,lost
-0.04136882,0.023305312,0.018807594,falls
-0.2292026,0.400983,-0.081324026,believes
-0.23505794,0.23530205,0.035121407,disgusted
-0.19269848,0.15909009,0.051886614,pretensions
-0.0630736,0.08693041,-0.006718378,fastidious
0.30155703,-0.6458362,0.18607561,landscape
0.15212718,-0.37138808,0.1250019,scenery
0.012704151,0.17307168,-0.12681758,tries
-0.09061764,0.054874256,0.038269736,defined
-0.25912258,0.4862013,-0.11405749,detest
-0.4098612,0.48790392,0.0092031155,language
0.25317144,-0.5532499,0.16354063,worn
-0.32956192,0.44191492,-0.026237095,profess
0.34121004,-0.6768588,0.17360485,crooked
0.098207116,-0.1260658,0.004309986,blasted
0.39315578,-0.75364393,0.18192448,straight
-0.26352984,0.30599225,0.011346592,ruined
0.22429486,-0.48811385,0.14381254,tattered
0.20500153,-0.48531413,0.15775885,cottages
0.16923878,-0.41299668,0.1388016,heath
0.4083459,-0.81678355,0.21315427,blossoms
0.06268118,-0.107125215,0.019986207,watch
0.2561942,-0.5569675,0.16352358,tower
-0.12327913,0.16100296,-0.0069390074,tidy
0.25902602,-0.5560114,0.16135514,villages
-0.27213642,0.72333753,-0.26349726,please
-0.21780983,0.21939851,0.031948455,finest
-0.054516885,0.24959275,-0.12581936,thoughtfully
0.18791421,-0.31232393,0.053913377,ring
-0.03848706,-0.10724381,0.10480923,conspicuous
0.27114975,-0.4805813,0.09849096,fingers
-0.07828869,0.2738282,-0.12077109,wear
0.1874355,-0.4538672,0.15085739,darker
-0.33949488,0.47282028,-0.039181832,pained
-0.26660928,0.3065108,0.012662964,vexation
-0.021823393,-0.036494628,0.042802963,surpassed
0.10958359,-0.2613006,0.084477276,momentary
0.22963385,-0.47985926,0.13237248,glance
0.0002210714,-0.055544175,0.03756994,casts
0.21804953,-0.4897734,0.14947975,instantaneously
-0.17451578,0.42476377,-0.14138225,free
-0.28193116,0.40973303,-0.04381754,affront
-0.3358965,0.43845323,-0.018763145,affecting
-0.106389776,0.36238706,-0.15775557,catch
0.22683425,-0.4077279,0.08565349,eyeing
-0.2287941,0.20894156,0.04737606,satisfying
-0.43366542,0.49967146,0.02058666,absence
-0.33119446,0.4573771,-0.03545598,forgiveness
-0.040616762,0.12621328,-0.051204514,Before
0.31449676,-0.64560914,0.17457265,middle
-0.085471556,0.054497354,0.03409908,survey
-0.11327321,0.10768656,0.020378558,discovering
-0.38100407,0.49181956,-0.01755123,learned
-0.2760376,0.31151116,0.018035702,significant
-0.2384588,0.24898066,0.029345093,founded
-0.1438683,0.0930526,0.055520054,instructions
-0.217713,0.28380537,-0.012166371,inviting
-0.1871702,0.48798257,-0.17466179,drink
-0.06936836,0.08908474,-0.0026903108,entertainment
0.027504921,-0.0014533085,-0.021835646,bound
-0.072176166,0.034847964,0.03670453,contribute
-0.27508545,0.6849824,-0.23537612,MUST
-0.07759407,0.003167856,0.062198374,enforced
-0.46743244,0.57311714,-0.0011807426,necessity
0.004947123,0.3797869,-0.25982186,Impossible
-0.27608702,0.700714,-0.2450367,yourselves
-0.0903025,-0.020165503,0.08882812,nameless
-0.37254986,0.41914403,0.024162557,suspicions
-0.12279333,0.09168241,0.038268663,brief
-0.2863251,0.27228594,0.05234816,expressions
-0.09448212,0.33740535,-0.15171109,whisper
0.33955228,-0.6583633,0.16219406,bent
-0.25923988,0.3133371,0.002306025,mortification
-0.06404788,0.007977107,0.047967426,unequal
0.14265567,-0.36336634,0.12626286,grew
0.12864438,-0.3389822,0.12226398,disengaged
-0.2732246,0.6461951,-0.21083982,Never
0.11549557,-0.21585104,0.048455555,quickly
0.1279294,-0.21393299,0.03698927,repeatedly
-0.09120737,0.23700668,-0.08457132,lie
-0.2511,0.3768005,-0.04672769,astonishing
-0.33675173,0.47570968,-0.04376312,displeased
0.09761418,-0.26389685,0.096619464,painfully
-0.31471705,0.36852983,0.011090746,openness
-0.02957597,-0.10961113,0.09846366,consistency
-0.3310725,0.34423736,0.040942464,attributed
-0.26664197,0.32353276,0.0021455858,designs
-0.2579274,0.27216268,0.029103037,fettered
-0.25289664,0.31591257,-0.004539031,parent
-0.30979705,0.5355589,-0.10516207,yield
-0.39898902,0.48966253,-0.0011790011,flattering
-0.16318193,0.09885948,0.06740132,constantly
0.33151504,-0.6039114,0.13154922,finger
-0.25676388,0.31005725,0.0027309281,plans
-0.3445686,0.49767965,-0.051455382,materially
-0.40038392,0.51460654,-0.016895724,misfortune
-0.40511686,0.57847375,-0.056053218,idle
-0.09183054,-0.007584781,0.08022991,helpless
0.31440184,-0.6489368,0.1776251,army
-0.2799727,0.4394736,-0.065444626,genteel
0.07410525,-0.21071261,0.08121581,chambers
0.12498694,-0.2957557,0.09672405,Temple
0.36758417,-0.7605436,0.20906194,circles
-0.32204354,0.43921864,-0.030756246,study
0.003529622,-0.13418859,0.08814204,navy
-0.24720629,0.30507207,-0.0016031297,fashion
0.37967333,-0.7450629,0.18757598,dashing
0.13998203,-0.3560352,0.1238939,expensive
-0.3288861,0.35210657,0.03386207,idleness
-0.36595267,0.50614893,-0.039237496,honourable
-0.19390516,0.35325947,-0.078527026,Oxford
-0.19761549,0.19134837,0.03437487,professions
-0.16252427,0.18902913,0.007404403,trades
-0.20102356,0.36706564,-0.08308987,accent
-0.32656825,0.531421,-0.08895663,patience
0.17988528,-0.3873821,0.11267932,ere
-0.18696971,0.22638199,0.0018476892,wasted
-0.2526454,0.5371544,-0.15348066,defy
-0.1965252,0.40778926,-0.111904144,subdue
-0.32713798,0.43379125,-0.02297358,appearing
-0.4517403,0.6221953,-0.04737913,suffered
-0.17501624,0.14476591,0.04725288,judiciously
-0.11020555,0.028095659,0.07265798,augment
-0.30998045,0.319976,0.039803382,fix
-0.14701994,0.0707037,0.07332502,busily
-0.38947237,0.51048446,-0.023040647,lessen
-0.2115141,0.20972033,0.03309751,faulty
-0.15461735,0.14531648,0.03020358,ones
-0.3491797,0.59635025,-0.11457168,dared
-0.13920297,0.10309711,0.04569043,loving
-0.33390608,0.404637,0.0021299392,respecting
-0.042843767,-0.01270852,0.043664534,shutting
0.35276604,-0.68148583,0.16666399,lying
-0.07130122,0.08782624,-0.00022231082,indulge
0.05886135,-0.1281467,0.03675812,meditation
-0.12718485,0.062285308,0.06319768,abundance
-0.22556184,0.20291941,0.04943005,forbidden
-0.31607527,0.42022434,-0.022594655,inevitably
0.1983911,-0.445525,0.13637164,chained
0.3998044,-0.8029634,0.21042736,closing
-0.1711601,0.23161937,-0.016156023,ceremony
0.11275992,-0.2972546,0.10600021,knocking
0.34739152,-0.6814035,0.17101102,stepping
0.40520513,-0.80043393,0.20386726,turf
0.28698057,-0.6203755,0.18076012,space
-0.03489511,0.46322125,-0.28356972,Hush
-0.2646301,0.32247823,0.0005846439,Palmers
-0.31894702,0.5194651,-0.08801282,Charlotte
0.043246802,0.011830578,-0.044725835,run
-0.2929569,0.37543434,-0.011859356,drinking
-0.37640205,0.58438784,-0.08496052,Palmer
0.078364275,-0.1187442,0.014748828,plump
0.3056622,-0.5964242,0.14818288,slightly
-0.0060835565,0.1437182,-0.0931781,briefly
0.038605854,-0.15817663,0.07441819,staid
-0.12771195,0.099696465,0.0375092,meantime
0.19238192,-0.43531394,0.1339704,ceasing
-0.16156445,0.15091099,0.02993223,astonishment
-0.013335244,0.2212748,-0.1402148,nodding
-0.19775097,0.3320068,-0.060737923,significantly
0.0835902,0.01859709,-0.083917335,pointing
-0.29779854,0.5143052,-0.101454064,expects
-0.06348406,-0.0027098947,0.053880986,February
-0.2957337,0.53527594,-0.11653119,endure
-0.31255662,0.3675878,0.009548684,exerted
0.035403304,-0.15124339,0.073553205,monstrous
0.2930948,-0.5412363,0.12072715,stared
-0.06961117,0.194099,-0.07537945,asleep
0.25359994,-0.53517824,0.1502205,examining
0.2480565,-0.5453322,0.16219015,pitched
0.39522243,-0.7659791,0.18863718,ceiling
0.21179172,-0.34200114,0.05419174,bow
-0.3413276,0.48651928,-0.046599526,chuse
-0.20706561,0.28175655,-0.019040631,oftener
-0.23490752,0.245395,0.027996968,dined
-0.04858225,0.040326882,0.011373774,ate
0.28709972,0.36493284,-0.48039663,20
0.19779268,-0.3780761,0.09007354,affectionately
-0.40729105,0.44716075,0.033940278,expressed
-0.2267561,0.54216594,-0.1793107,droll
-0.2652049,0.4918634,-0.11242301,ours
0.3366406,-0.6399887,0.15233134,bowing
0.29947957,-0.6041138,0.15999532,horrid
-0.11715587,0.07443827,0.046615105,disgusting
-0.18046775,0.6826333,-0.31122133,devil
0.14034712,-0.29370654,0.08233492,billiard
0.1293683,-0.3186251,0.1081214,dropt
-0.25551352,0.7696501,-0.3086246,don
-0.14490205,0.36191687,-0.12451556,sly
-0.29750922,0.47450992,-0.074234284,Much
-0.13530034,0.6591593,-0.33334026,Ah
-0.21529113,0.58685386,-0.21748798,vile
-0.25536376,0.56656903,-0.17207465,contradict
-0.23805697,0.37638077,-0.057681642,rude
0.22084089,-0.37187102,0.0671824,whip
0.22871028,-0.46503982,0.12409502,cross
-0.102705725,0.03481947,0.061584376,insolence
-0.3392178,0.4407507,-0.01772575,scolded
-0.4476337,0.5864345,-0.02648998,inclined
-0.34618667,0.58897436,-0.11192024,silly
-0.19457252,0.23289335,0.0036065343,blunder
-0.35642636,0.7258595,-0.19588849,hurt
0.0432174,-0.1561548,0.06865017,contemptuous
-0.37903145,0.47031537,-0.0046854788,treatment
-0.37711063,0.64085793,-0.12120953,succeed
-0.24436015,0.25350818,0.031156376,superiority
-0.049039736,0.78940934,-0.4896869,Will
-0.3203025,0.39149952,-0.00033652678,Cleveland
-0.060227204,0.22923158,-0.10664997,sneer
-0.11146904,0.44557932,-0.21039385,",""--"
-0.3038048,0.63147914,-0.17524798,refuse
-0.18696418,0.43169996,-0.13753639,election
-0.20680785,0.5079692,-0.17323528,assented
-0.18439935,0.12789264,0.065879114,hardship
-0.30896148,0.33706194,0.027491473,obligation
-0.08084671,0.16848984,-0.04680437,Parliament
-0.17714088,0.27111006,-0.037363105,directed
-0.055476602,0.6153751,-0.36921844,M
-0.10663515,0.50398,-0.25183406,P
-0.15016524,0.14816403,0.02450803,declares
-0.22227131,0.75555265,-0.32635352,Don
-0.03825756,-0.041934222,0.059800074,irrational
0.40201908,-0.793951,0.20246702,palm
-0.3550986,0.5665856,-0.08980319,asking
-0.21035337,0.33432674,-0.051447403,decline
-0.07820411,0.2693217,-0.118790776,changing
0.21096571,-0.49867386,0.16152771,gathered
-0.025980871,-0.048844103,0.052974634,inquiring
-0.27816027,0.3536337,-0.0090325195,intimately
-0.15286815,0.18490045,0.0009521208,Somehow
-0.19405526,0.490311,-0.17104585,However
-0.20634535,0.17022258,0.055104323,unluckily
-0.25746906,0.5429129,-0.1543081,inquire
-0.2899066,0.65311384,-0.20159522,neighbour
-0.20245954,0.43815142,-0.1287274,Monday
-0.127507,0.2651905,-0.073800996,Bond
0.29085466,-0.5840605,0.15211552,street
-0.31634837,0.6717201,-0.19232234,Surely
-0.21792248,0.6290249,-0.24442883,".'"""
-0.21635301,0.34175712,-0.051535964,praises
-0.34789607,0.39425987,0.020738516,flattered
-0.23119165,0.36442524,-0.05516213,wherever
-0.36272216,0.6047678,-0.10906778,lucky
-0.19819342,0.22338022,0.013077602,objected
-0.39960292,0.5023198,-0.009270219,school
-0.22485024,0.31028986,-0.02378795,entertain
-0.23061967,0.47088432,-0.1285552,simply
-0.13945492,0.13638,0.02384789,zeal
-0.368566,0.42493415,0.017398475,relations
-0.12852277,0.21933387,-0.041047916,invite
-0.26481545,0.31326252,0.0071950783,fashionable
-0.042562015,-0.012950779,0.04359783,resigned
-0.3094883,0.4819574,-0.06945501,philosophy
0.0066433614,-0.05110131,0.028415015,dress
-0.11665565,0.045890406,0.06498352,enthusiastic
-0.4039869,0.48578727,0.0050335694,Steeles
-0.15462358,0.2101063,-0.013345582,sweetest
-0.08741642,0.019516246,0.059092958,guests
-0.44249266,0.6149197,-0.05060702,Lucy
-0.029236143,-0.03736262,0.050460048,creatures
0.22019418,-0.41561913,0.0967832,coach
-0.25554162,0.5362392,-0.15067962,playthings
-0.29733065,0.5409786,-0.119923055,prevail
-0.3501044,0.6036668,-0.11836332,obtain
-0.0031333503,-0.10405822,0.07279008,anew
-0.18238905,0.13090558,0.062481303,consequent
-0.35542032,0.41094902,0.015927771,introduction
0.2711342,-0.5007523,0.112316325,sharp
-0.2625799,0.25797948,0.042929634,actual
-0.19123569,0.18862624,0.030661829,judicious
-0.27921563,0.26178965,0.05366256,unceasing
-0.18375786,0.17086305,0.03719148,human
-0.18925293,0.21481068,0.0119804535,beings
-0.23225339,0.1952983,0.060364727,credulous
-0.1289512,0.30160412,-0.097237006,swallow
-0.19550844,0.39554211,-0.10435379,offspring
0.064069815,-0.21361883,0.091477014,viewed
-0.22117569,0.17240673,0.06583794,complacency
-0.045617893,0.005854405,0.03421441,mischievous
-0.32224056,0.325328,0.046252377,submitted
0.26479015,-0.48715147,0.1083044,ears
0.17241497,-0.35467884,0.0962676,bags
0.02030052,-0.14230706,0.079026714,searched
0.2974553,-0.5905719,0.15251195,knives
-0.2645106,0.26834816,0.037031807,stolen
-0.23178264,0.15151067,0.08875676,suggested
0.31617796,-0.5865268,0.13297632,monkey
-0.20279826,0.23339012,0.010209858,fondly
-0.0034337454,0.029132014,-0.017050406,playful
0.022228912,0.3327151,-0.24388532,William
-0.045150466,-0.059147686,0.0777482,embraces
0.1426569,-0.21563342,0.02596663,scratching
0.32882473,-0.68538994,0.18991534,pattern
-0.24898598,0.1966829,0.07263633,gentleness
0.038224008,-0.21222802,0.11134378,consternation
-0.11248029,0.16250214,-0.01649049,surpass
-0.1480363,0.07242922,0.07307846,critical
-0.122948565,0.3365835,-0.12497188,agonies
0.23434974,-0.43251106,0.09646038,lap
0.34440964,-0.64035714,0.14563866,knees
